CUST_ID,로그인 ID,캠페인 ID,캠페인 이름,광고그룹 ID,광고그룹 이름,광고그룹 유형,소재 ID,기본상품명,노출상품명,카테고리,쇼핑몰 상품ID,소재 입찰가,소재 상태
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000138272075,"( 밑줄형 ) DIY 철제간판 , 도색간판",,가구/인테리어/인테리어소품/디자인문패,5519456740,140,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000138272076,네일아트 네일샵 led 조명간판,,가구/인테리어/인테리어소품/디자인문패,4884956801,370,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000138272077,블루네온 헤어샵 이니셜 루미사인 LED간판 입체글자 개업선물 전광판 바버샵 미용실 나래바,헤어바버샵 미용실 블루네온 LED간판 개업선물,가구/인테리어/인테리어소품/디자인문패,4884729518,130,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000147415980,네온사인 무드등 칵테일잔 이쁜보조간판 LED 조명 감성 실내인테리어 캠핑 홈바,,가구/인테리어/인테리어소품/디자인문패,5797568986,240,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000141206978,베이커리 이쁜보조간판 LED 조명 빵집 빵나오는 시간,베이커리 아크릴 돌출 LED간판 현판,가구/인테리어/인테리어소품/디자인문패,5688594406,490,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000141206979,24시 영업중 오픈 잘보이는 적색 LED 개업선물 영업재개 코로나 창문간판,24시 영업중 식당간판,가구/인테리어/인테리어소품/디자인문패,5688592256,270,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000141206980,영문스카시세트 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,영문글자 아크릴스카시 식당간판,가구/인테리어/인테리어소품/디자인문패,5687991038,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000141206981,화장실 픽토그램 화장실표찰 아크릴 스카시 3T,화장실 표찰 아크릴 식당간판,가구/인테리어/인테리어소품/디자인문패,5626538470,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000141206984,"( 일반형 ) DIY 철제간판 , 도색간판",입체글자 포인트 로고 보조간판,가구/인테리어/인테리어소품/디자인문패,5526918158,410,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000141206986,가게표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,가게표찰 3t아크릴 식당간판,가구/인테리어/인테리어소품/디자인문패,5656232947,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000141206987,아크릴 도어사인 3t 아파트호실 객실표찰,객실호수 아파트호실 도어사인 식당간판,가구/인테리어/인테리어소품/디자인문패,5639493658,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000141206988,정사각형 부식 간판 현판 비조명 조명,부식간판 사각현판 조명 식당간판,생활/건강/문구/사무용품/사무용품/명패,5678915479,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000141206989,한글스카시세트 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,한글 스카시 식당간판,가구/인테리어/인테리어소품/디자인문패,5673380283,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000141206990,영문표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,영문표찰 아크릴스카시 식당간판,가구/인테리어/인테리어소품/디자인문패,5667517742,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000141206991,한글표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,한글표찰 스카시 식당간판,가구/인테리어/인테리어소품/디자인문패,5665298879,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000141199729,LED 오픈사인 영업중 조명간판 아크릴채널 캠핑포인트문패 홈바네온 개업선물,오픈 디자인문패 팻말 안내표지판 벽간판 푯말,가구/인테리어/인테리어소품/디자인문패,5057254533,260,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000138288504,야자수 그린/브라운 네온조명 루미사인 게스트하우스 숙박업 썸머비치 서핑존 해변 식물LED,야자수 홈포차 와인 나래바 화자카야 LED간판,가구/인테리어/인테리어소품/디자인문패,5543209252,490,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000138288505,꽃길만걸어요 레드/핑크 네온광원 와인바 포토존 레터링조명 벤치조명 스팟 무드풍경 복도등,꽃길 아크릴 LED 캠핑문패 제작 스카시간판,가구/인테리어/인테리어소품/디자인문패,5543184233,350,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000138288506,누들 블루네온사인 라멘 면전문점 칼국수 우동 편의점 야외전시 LED미니조명 걸이형 벽등,라멘 팻말 벽간판 푯말 디자인문패,가구/인테리어/인테리어소품/디자인문패,5541325255,260,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000138288508,TAKEOUT 네온 이니셜간판 화이트 레드 테이크아웃 카페 식당 치킨 방문포장 LED조명,방문포장배달 홈포차 나래바 화자카야 LED간판,가구/인테리어/인테리어소품/디자인문패,5237576830,490,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000138288510,맥주잔 수제맥주 BEER 네온문자 루미사인 주점 창문조명 LED야광 BAR 치킨집 개업,맥주잔 홈포차 와인 나래바 화자카야 LED간판,가구/인테리어/인테리어소품/디자인문패,5229304479,490,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000138288512,셀프바 주문제작 네온 이니셜 루미사인 문자조명 LED간판 나래바 무드등 차박소품 개업선물,셀프바 홈포차 와인 나래바 화자카야 LED간판,가구/인테리어/인테리어소품/디자인문패,5223485305,390,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000138288515,카페 커피간판 오픈 개업선물 LED 네온 루미사인,카페 아크릴 돌출 이쁜 LED간판,가구/인테리어/인테리어소품/디자인문패,3966923717,490,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000138288517,네일아트 네일샵 led 조명간판,네일아트 디자인 팻말 안내표지 벽간판,가구/인테리어/인테리어소품/디자인문패,4884956801,260,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807481,m,쇼핑몰상품,nad-a001-02-000000138288518,블루네온 헤어샵 이니셜 루미사인 LED간판 입체글자 개업선물 전광판 바버샵 미용실 나래바,바버샵 홈포차 와인 나래바 화자카야 LED간판,가구/인테리어/인테리어소품/디자인문패,4884729518,430,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141207085,베이커리 이쁜보조간판 LED 조명 빵집 빵나오는 시간,베이커리 포인트간판,가구/인테리어/인테리어소품/디자인문패,5688594406,540,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141207086,24시 영업중 오픈 잘보이는 적색 LED 개업선물 영업재개 코로나 창문간판,24시 영업중 포인트간판,가구/인테리어/인테리어소품/디자인문패,5688592256,500,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141207087,영문스카시세트 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,영문글자 아크릴스카시 포인트간판,가구/인테리어/인테리어소품/디자인문패,5687991038,170,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141207088,"( 일반형 ) DIY 철제간판 , 도색간판",까치발푯말 입체글자 개업선물 포인트 제작,가구/인테리어/인테리어소품/디자인문패,5526918158,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141207089,"( 밑줄형 ) DIY 철제간판 , 도색간판",철제구로 밑줄간판 포인트간판,가구/인테리어/인테리어소품/디자인문패,5519456740,140,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141207090,카페 커피간판 오픈 개업선물 LED 네온 루미사인,카페 커피간판 포인트간판,가구/인테리어/인테리어소품/디자인문패,3966923717,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141207091,가게표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,가게표찰 3t아크릴 포인트간판,가구/인테리어/인테리어소품/디자인문패,5656232947,170,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141207092,아크릴 도어사인 3t 아파트호실 객실표찰,객실호수 아파트호실 도어사인 포인트간판,가구/인테리어/인테리어소품/디자인문패,5639493658,170,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141207093,정사각형 부식 간판 현판 비조명 조명,부식간판 사각현판 조명 포인트간판,생활/건강/문구/사무용품/사무용품/명패,5678915479,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141207094,한글스카시세트 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,한글 스카시 포인트간판,가구/인테리어/인테리어소품/디자인문패,5673380283,510,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141207095,영문표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,영문표찰 아크릴스카시 포인트간판,가구/인테리어/인테리어소품/디자인문패,5667517742,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141207096,한글표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,한글표찰 스카시 포인트간판,가구/인테리어/인테리어소품/디자인문패,5665298879,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000141199732,LED 오픈사인 영업중 조명간판 아크릴채널 캠핑포인트문패 홈바네온 개업선물,오픈선물 코로나영업재개 창문장식인테리어,가구/인테리어/인테리어소품/디자인문패,5057254533,210,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000138288705,셀프바 주문제작 네온 이니셜 루미사인 문자조명 LED간판 나래바 무드등 차박소품 개업선물,셀프바뷔페 캠핑문패,가구/인테리어/인테리어소품/디자인문패,5223485305,410,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000138288710,네일아트 네일샵 led 조명간판,네일샵 캠핑문패,가구/인테리어/인테리어소품/디자인문패,4884956801,160,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000138288711,블루네온 헤어샵 이니셜 루미사인 LED간판 입체글자 개업선물 전광판 바버샵 미용실 나래바,미용실바버샵 캠핑문패,가구/인테리어/인테리어소품/디자인문패,4884729518,160,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000138288697,야자수 그린/브라운 네온조명 루미사인 게스트하우스 숙박업 썸머비치 서핑존 해변 식물LED,야자수존 캠핑문패,가구/인테리어/인테리어소품/디자인문패,5543209252,410,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000138288698,꽃길만걸어요 레드/핑크 네온광원 와인바 포토존 레터링조명 벤치조명 스팟 무드풍경 복도등,꽃길만걸어요 캠핑문패,가구/인테리어/인테리어소품/디자인문패,5543184233,450,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000138288699,누들 블루네온사인 라멘 면전문점 칼국수 우동 편의점 야외전시 LED미니조명 걸이형 벽등,라멘전문점 캠핑문패,가구/인테리어/인테리어소품/디자인문패,5541325255,440,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000138288760,화장실 픽토그램 화장실표찰 아크릴 스카시 3T,화장실표지판 아크릴현판 시판 안내판 푯말,가구/인테리어/인테리어소품/디자인문패,5626538470,450,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000147425392,수제맥주 술집 카페 네온 이니셜 루미사인 문자조명 LED 나래바 무드등 차박소품 개업선물,야식 닭발양념 돌출간판 문자조명 거실등,가구/인테리어/인테리어소품/디자인문패,5223844191,390,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807484,j,쇼핑몰상품,nad-a001-02-000000147425393,올양모헤라 썬팅 랩핑시공 기스방지 밀대,올양모헤라 썬팅반사필름 랩핑시공 기스방지,가구/인테리어/DIY자재/용품/접착제/보수용품,451539952,190,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206780,네일아트 네일샵 led 조명간판,네일샵 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,4884956801,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206781,블루네온 헤어샵 이니셜 루미사인 LED간판 입체글자 개업선물 전광판 바버샵 미용실 나래바,헤어샵 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,4884729518,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206783,정사각형 부식 간판 현판 비조명 조명,부식간판 사각현판 조명 벽꾸미기,생활/건강/문구/사무용품/사무용품/명패,5678915479,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206784,한글스카시세트 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,한글 스카시 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,5673380283,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206767,LED 오픈사인 영업중 조명간판 아크릴채널 캠핑포인트문패 홈바네온 개업선물,영업중 오픈사인 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,5057254533,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206768,베이커리 이쁜보조간판 LED 조명 빵집 빵나오는 시간,베이커리 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,5688594406,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206769,24시 영업중 오픈 잘보이는 적색 LED 개업선물 영업재개 코로나 창문간판,24시 영업중 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,5688592256,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206770,영문스카시세트 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,영문글자 아크릴스카시 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,5687991038,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206771,야자수 그린/브라운 네온조명 루미사인 게스트하우스 숙박업 썸머비치 서핑존 해변 식물LED,야자수 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,5543209252,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206772,꽃길만걸어요 레드/핑크 네온광원 와인바 포토존 레터링조명 벤치조명 스팟 무드풍경 복도등,포토존 꽃길사인 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,5543184233,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206773,누들 블루네온사인 라멘 면전문점 칼국수 우동 편의점 야외전시 LED미니조명 걸이형 벽등,면전문점 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,5541325255,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206775,"( 밑줄형 ) DIY 철제간판 , 도색간판",철제구로 밑줄간판 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,5519456740,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206776,TAKEOUT 네온 이니셜간판 화이트 레드 테이크아웃 카페 식당 치킨 방문포장 LED조명,포장방문배달 전문점 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,5237576830,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000141206778,셀프바 주문제작 네온 이니셜 루미사인 문자조명 LED간판 나래바 무드등 차박소품 개업선물,셀프바 벽꾸미기,가구/인테리어/인테리어소품/디자인문패,5223485305,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000140009742,영문표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,영문표찰 카페 흡연시설 창고 아이방문패,가구/인테리어/인테리어소품/디자인문패,5667517742,480,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000140009743,가게표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,가게표찰 카페 흡연시설 창고 아이방문패,가구/인테리어/인테리어소품/디자인문패,5656232947,470,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000140009744,한글표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,한글표찰 아크릴 스카시 아이방문패,가구/인테리어/인테리어소품/디자인문패,5665298879,480,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000140009745,아크릴 도어사인 3t 아파트호실 객실표찰,도어사인 아파트호실 아파트표찰 아이방문패,가구/인테리어/인테리어소품/디자인문패,5639493658,470,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807485,k,쇼핑몰상품,nad-a001-02-000000138288757,화장실 픽토그램 화장실표찰 아크릴 스카시 3T,화장실표시 아이방문패,가구/인테리어/인테리어소품/디자인문패,5626538470,440,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206831,LED 오픈사인 영업중 조명간판 아크릴채널 캠핑포인트문패 홈바네온 개업선물,영업중 오픈사인 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5057254533,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206832,베이커리 이쁜보조간판 LED 조명 빵집 빵나오는 시간,베이커리 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5688594406,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206833,24시 영업중 오픈 잘보이는 적색 LED 개업선물 영업재개 코로나 창문간판,24시 영업중 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5688592256,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206834,영문스카시세트 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,영문글자 아크릴스카시 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5687991038,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206835,화장실 픽토그램 화장실표찰 아크릴 스카시 3T,화장실 표찰 아크릴 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5626538470,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206836,야자수 그린/브라운 네온조명 루미사인 게스트하우스 숙박업 썸머비치 서핑존 해변 식물LED,야자수 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5543209252,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206837,꽃길만걸어요 레드/핑크 네온광원 와인바 포토존 레터링조명 벤치조명 스팟 무드풍경 복도등,포토존 꽃길사인 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5543184233,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206838,누들 블루네온사인 라멘 면전문점 칼국수 우동 편의점 야외전시 LED미니조명 걸이형 벽등,면전문점 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5541325255,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206839,"( 일반형 ) DIY 철제간판 , 도색간판",철제구로 글자간판 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5526918158,340,on
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206840,"( 밑줄형 ) DIY 철제간판 , 도색간판",철제구로 밑줄간판 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5519456740,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206841,TAKEOUT 네온 이니셜간판 화이트 레드 테이크아웃 카페 식당 치킨 방문포장 LED조명,포장방문배달 전문점 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5237576830,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206843,셀프바 주문제작 네온 이니셜 루미사인 문자조명 LED간판 나래바 무드등 차박소품 개업선물,셀프바 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5223485305,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206845,네일아트 네일샵 led 조명간판,네일샵 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,4884956801,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206846,블루네온 헤어샵 이니셜 루미사인 LED간판 입체글자 개업선물 전광판 바버샵 미용실 나래바,헤어샵 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,4884729518,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206847,가게표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,가게표찰 3t아크릴 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5656232947,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206848,아크릴 도어사인 3t 아파트호실 객실표찰,객실호수 아파트호실 도어사인 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5639493658,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206849,정사각형 부식 간판 현판 비조명 조명,부식간판 사각현판 조명 술집오픈선물,생활/건강/문구/사무용품/사무용품/명패,5678915479,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206850,한글스카시세트 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,한글 스카시 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5673380283,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206851,영문표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,영문표찰 아크릴스카시 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5667517742,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807486,l,쇼핑몰상품,nad-a001-02-000000141206852,한글표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,한글표찰 스카시 술집오픈선물,가구/인테리어/인테리어소품/디자인문패,5665298879,140,off
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021807488,e,쇼핑몰상품,nad-a001-02-000000141207106,베이커리 이쁜보조간판 LED 조명 빵집 빵나오는 시간,베이커리 DIY,가구/인테리어/인테리어소품/디자인문패,5688594406,130,on
